Participant,Trial,Answer,Correct,Correct_Answer,Condition,RT,Response,Shape
fedgy2jver,6.0,Rihanna,True,Rihanna,Stranger,4746.0,b,triangle
fedgy2jver,7.0,julia,True,julia,Friend,2127.0,n,circle
fedgy2jver,8.0,julia,True,julia,Friend,3559.0,n,circle
fedgy2jver,9.0,You,True,You,Self,1986.0,v,square
fedgy2jver,10.0,Rihanna,True,Rihanna,Stranger,1826.0,b,triangle
fedgy2jver,11.0,julia,True,julia,Friend,1109.0,n,circle
fedgy2jver,12.0,Rihanna,True,Rihanna,Stranger,3556.0,b,triangle
fedgy2jver,13.0,You,True,You,Self,2231.0,v,square
fedgy2jver,14.0,Rihanna,True,Rihanna,Stranger,1944.0,b,triangle
fedgy2jver,15.0,julia,True,julia,Friend,1321.0,n,circle
fedgy2jver,16.0,Rihanna,True,Rihanna,Stranger,925.0,b,triangle
fedgy2jver,17.0,You,True,You,Self,954.0,v,square
fedgy2jver,18.0,julia,True,julia,Friend,1203.0,n,circle
fedgy2jver,19.0,You,True,You,Self,1627.0,v,square
fedgy2jver,20.0,julia,True,julia,Friend,4177.0,n,circle
t4znea6bqz,1.0,,False,You,Self,,,circle
t4znea6bqz,2.0,Bono,True,Bono,Stranger,2671.0,b,triangle
t4znea6bqz,3.0,Bono,True,Bono,Stranger,907.0,b,triangle
t4znea6bqz,4.0,You,True,You,Self,1726.0,v,circle
t4znea6bqz,5.0,gabriel,True,gabriel,Friend,877.0,n,square
t4znea6bqz,6.0,Bono,True,Bono,Stranger,1066.0,b,triangle
t4znea6bqz,7.0,Bono,True,Bono,Stranger,621.0,b,triangle
t4znea6bqz,8.0,gabriel,True,gabriel,Friend,810.0,n,square
t4znea6bqz,9.0,Bono,True,Bono,Stranger,802.0,b,triangle
t4znea6bqz,10.0,You,False,gabriel,Friend,1331.0,v,square
t4znea6bqz,11.0,You,True,You,Self,835.0,v,circle
t4znea6bqz,12.0,gabriel,True,gabriel,Friend,602.0,n,square
t4znea6bqz,13.0,gabriel,True,gabriel,Friend,779.0,n,square
t4znea6bqz,14.0,gabriel,True,gabriel,Friend,602.0,n,square
t4znea6bqz,15.0,Bono,True,Bono,Stranger,779.0,b,triangle
t4znea6bqz,16.0,gabriel,True,gabriel,Friend,914.0,n,square
t4znea6bqz,17.0,gabriel,True,gabriel,Friend,627.0,n,square
t4znea6bqz,18.0,You,True,You,Self,595.0,v,circle
t4znea6bqz,19.0,You,True,You,Self,578.0,v,circle
t4znea6bqz,20.0,You,True,You,Self,504.0,v,circle
t4znea6bqz,21.0,Bono,True,Bono,Stranger,564.0,b,triangle
t4znea6bqz,22.0,gabriel,True,gabriel,Friend,667.0,n,square
t4znea6bqz,23.0,gabriel,True,gabriel,Friend,1074.0,n,square
t4znea6bqz,24.0,gabriel,True,gabriel,Friend,507.0,n,square
t4znea6bqz,25.0,Bono,True,Bono,Stranger,675.0,b,triangle
t4znea6bqz,26.0,Bono,True,Bono,Stranger,722.0,b,triangle
t4znea6bqz,27.0,Bono,True,Bono,Stranger,483.0,b,triangle
t4znea6bqz,28.0,You,True,You,Self,595.0,v,circle
t4znea6bqz,29.0,gabriel,True,gabriel,Friend,1218.0,n,square
1etdqtmyjk,1.0,Seal,True,Seal,Stranger,4133.0,b,square
1etdqtmyjk,2.0,You,True,You,Self,2575.0,v,triangle
1etdqtmyjk,3.0,You,True,You,Self,2949.0,v,triangle
1etdqtmyjk,4.0,You,True,You,Self,872.0,v,triangle
1etdqtmyjk,5.0,Seal,True,Seal,Stranger,963.0,b,square
1etdqtmyjk,6.0,You,True,You,Self,654.0,v,triangle
1etdqtmyjk,7.0,Julie,True,Julie,Friend,1051.0,n,circle
1etdqtmyjk,8.0,You,True,You,Self,1074.0,v,triangle
1etdqtmyjk,9.0,Julie,True,Julie,Friend,1907.0,n,circle
1etdqtmyjk,10.0,Julie,True,Julie,Friend,1123.0,n,circle
1etdqtmyjk,11.0,Seal,True,Seal,Stranger,1230.0,b,square
1etdqtmyjk,12.0,You,True,You,Self,546.0,v,triangle
1etdqtmyjk,13.0,Seal,True,Seal,Stranger,1100.0,b,square
1etdqtmyjk,14.0,You,True,You,Self,834.0,v,triangle
1etdqtmyjk,15.0,Seal,True,Seal,Stranger,1388.0,b,square
1etdqtmyjk,16.0,Seal,True,Seal,Stranger,3026.0,b,square
1etdqtmyjk,17.0,Julie,True,Julie,Friend,728.0,n,circle
1etdqtmyjk,18.0,Julie,True,Julie,Friend,1113.0,n,circle
1etdqtmyjk,19.0,You,True,You,Self,1093.0,v,triangle
cwddlcvdeb,1.0,,False,Elvis,Stranger,,,circle
cwddlcvdeb,2.0,Rob,True,Rob,Friend,3355.0,n,triangle
cwddlcvdeb,3.0,You,True,You,Self,3288.0,v,square
cwddlcvdeb,4.0,You,True,You,Self,2907.0,v,square
cwddlcvdeb,5.0,You,True,You,Self,1867.0,v,square
cwddlcvdeb,6.0,Rob,True,Rob,Friend,2719.0,n,triangle
cwddlcvdeb,7.0,You,True,You,Self,1906.0,v,square
cwddlcvdeb,8.0,You,True,You,Self,2036.0,v,square
cwddlcvdeb,9.0,Rob,True,Rob,Friend,2440.0,n,triangle
cwddlcvdeb,10.0,Elvis,True,Elvis,Stranger,1296.0,b,circle
cwddlcvdeb,11.0,You,True,You,Self,738.0,v,square
cwddlcvdeb,12.0,You,True,You,Self,911.0,v,square
cwddlcvdeb,13.0,Elvis,True,Elvis,Stranger,756.0,b,circle
cwddlcvdeb,14.0,You,True,You,Self,1467.0,v,square
cwddlcvdeb,15.0,Rob,True,Rob,Friend,4826.0,n,triangle
cwddlcvdeb,16.0,You,True,You,Self,1266.0,v,square
cwddlcvdeb,17.0,Rob,True,Rob,Friend,925.0,n,triangle
cwddlcvdeb,18.0,Elvis,True,Elvis,Stranger,961.0,b,circle
cwddlcvdeb,19.0,Elvis,True,Elvis,Stranger,773.0,b,circle
cwddlcvdeb,20.0,Elvis,True,Elvis,Stranger,478.0,b,circle
xv6v1srwc7,1.0,,False,You,Self,,,triangle
xv6v1srwc7,2.0,Jesus,False,Elvis,Stranger,4060.0,n,circle
xv6v1srwc7,3.0,Jesus,True,Jesus,Friend,3962.0,n,square
xv6v1srwc7,4.0,Jesus,True,Jesus,Friend,1138.0,n,square
xv6v1srwc7,5.0,Jesus,True,Jesus,Friend,537.0,n,square
xv6v1srwc7,6.0,Elvis,True,Elvis,Stranger,697.0,b,circle
xv6v1srwc7,7.0,Elvis,False,Jesus,Friend,1291.0,b,square
xv6v1srwc7,8.0,Jesus,True,Jesus,Friend,489.0,n,square
xv6v1srwc7,9.0,You,True,You,Self,411.0,v,triangle
xv6v1srwc7,10.0,You,True,You,Self,359.0,v,triangle
xv6v1srwc7,11.0,You,True,You,Self,341.0,v,triangle
xv6v1srwc7,12.0,Jesus,True,Jesus,Friend,1811.0,n,square
xv6v1srwc7,13.0,Elvis,True,Elvis,Stranger,438.0,b,circle
xv6v1srwc7,14.0,You,True,You,Self,352.0,v,triangle
xv6v1srwc7,15.0,Jesus,True,Jesus,Friend,1092.0,n,square
xv6v1srwc7,16.0,Elvis,True,Elvis,Stranger,1651.0,b,circle
xv6v1srwc7,17.0,Jesus,True,Jesus,Friend,393.0,n,square
xv6v1srwc7,18.0,Jesus,False,Elvis,Stranger,782.0,n,circle
xv6v1srwc7,19.0,Elvis,True,Elvis,Stranger,383.0,b,circle
xv6v1srwc7,20.0,Jesus,True,Jesus,Friend,450.0,n,square
xv6v1srwc7,21.0,Elvis,True,Elvis,Stranger,374.0,b,circle
xv6v1srwc7,22.0,Elvis,True,Elvis,Stranger,361.0,b,circle
xv6v1srwc7,23.0,Jesus,True,Jesus,Friend,528.0,n,square
xv6v1srwc7,24.0,Elvis,True,Elvis,Stranger,754.0,b,circle
xv6v1srwc7,25.0,You,True,You,Self,755.0,v,triangle
xv6v1srwc7,26.0,You,True,You,Self,689.0,v,triangle
xv6v1srwc7,27.0,Jesus,False,Elvis,Stranger,624.0,n,circle
xv6v1srwc7,28.0,Jesus,False,Elvis,Stranger,420.0,n,circle
xv6v1srwc7,29.0,Elvis,True,Elvis,Stranger,411.0,b,circle
xv6v1srwc7,30.0,Elvis,True,Elvis,Stranger,338.0,b,circle
xv6v1srwc7,31.0,You,True,You,Self,387.0,v,triangle
xv6v1srwc7,32.0,Elvis,True,Elvis,Stranger,439.0,b,circle
xv6v1srwc7,33.0,Jesus,True,Jesus,Friend,364.0,n,square
xv6v1srwc7,34.0,Elvis,True,Elvis,Stranger,537.0,b,circle
xv6v1srwc7,35.0,Elvis,True,Elvis,Stranger,934.0,b,circle
xv6v1srwc7,36.0,Elvis,True,Elvis,Stranger,533.0,b,circle
xv6v1srwc7,37.0,Elvis,True,Elvis,Stranger,514.0,b,circle
xv6v1srwc7,38.0,Jesus,True,Jesus,Friend,379.0,n,square
xv6v1srwc7,39.0,Jesus,True,Jesus,Friend,552.0,n,square
xv6v1srwc7,40.0,Jesus,True,Jesus,Friend,430.0,n,square
xv6v1srwc7,41.0,You,True,You,Self,638.0,v,triangle
xv6v1srwc7,42.0,Elvis,True,Elvis,Stranger,1604.0,b,circle
xv6v1srwc7,43.0,Jesus,True,Jesus,Friend,379.0,n,square
xv6v1srwc7,44.0,Jesus,True,Jesus,Friend,351.0,n,square
xv6v1srwc7,45.0,Jesus,True,Jesus,Friend,359.0,n,square
xv6v1srwc7,46.0,You,True,You,Self,810.0,v,triangle
xv6v1srwc7,47.0,Elvis,False,Jesus,Friend,443.0,b,square
xv6v1srwc7,48.0,Jesus,True,Jesus,Friend,384.0,n,square
xv6v1srwc7,49.0,Jesus,True,Jesus,Friend,416.0,n,square
xv6v1srwc7,50.0,You,True,You,Self,632.0,v,triangle
xv6v1srwc7,51.0,Elvis,True,Elvis,Stranger,430.0,b,circle
xv6v1srwc7,52.0,Jesus,True,Jesus,Friend,664.0,n,square
xv6v1srwc7,53.0,Jesus,True,Jesus,Friend,329.0,n,square
xv6v1srwc7,54.0,Jesus,True,Jesus,Friend,347.0,n,square
xv6v1srwc7,55.0,Elvis,False,Jesus,Friend,1196.0,b,square
xv6v1srwc7,56.0,Jesus,True,Jesus,Friend,576.0,n,square
xv6v1srwc7,57.0,You,True,You,Self,442.0,v,triangle
xv6v1srwc7,58.0,Elvis,False,You,Self,505.0,b,triangle
xv6v1srwc7,59.0,You,True,You,Self,913.0,v,triangle
xv6v1srwc7,60.0,Elvis,True,Elvis,Stranger,1336.0,b,circle
xv6v1srwc7,61.0,Elvis,True,Elvis,Stranger,314.0,b,circle
xv6v1srwc7,62.0,Jesus,False,You,Self,1091.0,n,triangle
xv6v1srwc7,63.0,Jesus,True,Jesus,Friend,688.0,n,square
xv6v1srwc7,64.0,Elvis,True,Elvis,Stranger,413.0,b,circle
xv6v1srwc7,65.0,Jesus,True,Jesus,Friend,1184.0,n,square
xv6v1srwc7,66.0,Jesus,True,Jesus,Friend,412.0,n,square
xv6v1srwc7,67.0,Elvis,False,You,Self,456.0,b,triangle
xv6v1srwc7,68.0,You,True,You,Self,312.0,v,triangle
xv6v1srwc7,69.0,You,True,You,Self,372.0,v,triangle
xv6v1srwc7,70.0,Jesus,True,Jesus,Friend,1086.0,n,square
xv6v1srwc7,71.0,Elvis,False,You,Self,1328.0,b,triangle
xv6v1srwc7,72.0,Elvis,True,Elvis,Stranger,466.0,b,circle
xv6v1srwc7,73.0,Jesus,True,Jesus,Friend,496.0,n,square
xv6v1srwc7,74.0,You,True,You,Self,681.0,v,triangle
xv6v1srwc7,75.0,You,True,You,Self,1028.0,v,triangle
xv6v1srwc7,76.0,You,True,You,Self,397.0,v,triangle
xv6v1srwc7,77.0,Elvis,True,Elvis,Stranger,1151.0,b,circle
xv6v1srwc7,78.0,You,True,You,Self,675.0,v,triangle
xv6v1srwc7,79.0,Jesus,True,Jesus,Friend,1365.0,n,square
xv6v1srwc7,80.0,Jesus,True,Jesus,Friend,678.0,n,square
xv6v1srwc7,81.0,Jesus,True,Jesus,Friend,492.0,n,square
xv6v1srwc7,82.0,Elvis,True,Elvis,Stranger,782.0,b,circle
xv6v1srwc7,83.0,Elvis,True,Elvis,Stranger,529.0,b,circle
xv6v1srwc7,84.0,Elvis,False,You,Self,1159.0,b,triangle
xv6v1srwc7,85.0,Jesus,True,Jesus,Friend,1722.0,n,square
xv6v1srwc7,86.0,Elvis,True,Elvis,Stranger,1150.0,b,circle
xv6v1srwc7,87.0,You,True,You,Self,1598.0,v,triangle
xv6v1srwc7,88.0,Elvis,True,Elvis,Stranger,1130.0,b,circle
xv6v1srwc7,89.0,Elvis,True,Elvis,Stranger,600.0,b,circle
xv6v1srwc7,90.0,You,True,You,Self,610.0,v,triangle
xv6v1srwc7,91.0,You,True,You,Self,1213.0,v,triangle
xv6v1srwc7,92.0,You,True,You,Self,511.0,v,triangle
xv6v1srwc7,93.0,Elvis,True,Elvis,Stranger,1124.0,b,circle
xv6v1srwc7,94.0,Elvis,True,Elvis,Stranger,350.0,b,circle
xv6v1srwc7,95.0,You,True,You,Self,1509.0,v,triangle
xv6v1srwc7,96.0,You,True,You,Self,417.0,v,triangle
xv6v1srwc7,97.0,Elvis,True,Elvis,Stranger,921.0,b,circle
xv6v1srwc7,98.0,Elvis,False,You,Self,411.0,b,triangle
xv6v1srwc7,99.0,Elvis,False,Jesus,Friend,516.0,b,square
xv6v1srwc7,100.0,You,True,You,Self,655.0,v,triangle
xv6v1srwc7,101.0,You,True,You,Self,364.0,v,triangle
xv6v1srwc7,102.0,Jesus,True,Jesus,Friend,2427.0,n,square
xv6v1srwc7,103.0,Elvis,True,Elvis,Stranger,375.0,b,circle
xv6v1srwc7,104.0,You,True,You,Self,512.0,v,triangle
xv6v1srwc7,105.0,Elvis,True,Elvis,Stranger,770.0,b,circle
xv6v1srwc7,106.0,Elvis,True,Elvis,Stranger,300.0,b,circle
xv6v1srwc7,107.0,You,True,You,Self,1461.0,v,triangle
xv6v1srwc7,108.0,You,True,You,Self,299.0,v,triangle
duvm8v774f,1.0,,False,You,Self,,,circle
duvm8v774f,2.0,Madonna,True,Madonna,Stranger,3728.0,b,square
duvm8v774f,3.0,Robert,True,Robert,Friend,3807.0,n,triangle
duvm8v774f,4.0,You,True,You,Self,2416.0,v,circle
duvm8v774f,5.0,Robert,True,Robert,Friend,2565.0,n,triangle
duvm8v774f,6.0,Robert,True,Robert,Friend,3755.0,n,triangle
duvm8v774f,7.0,Robert,True,Robert,Friend,2880.0,n,triangle
duvm8v774f,8.0,You,True,You,Self,2053.0,v,circle
duvm8v774f,9.0,You,True,You,Self,2219.0,v,circle
duvm8v774f,10.0,Robert,True,Robert,Friend,2408.0,n,triangle
duvm8v774f,11.0,Robert,True,Robert,Friend,1413.0,n,triangle
duvm8v774f,12.0,Robert,True,Robert,Friend,1457.0,n,triangle
duvm8v774f,13.0,Madonna,True,Madonna,Stranger,2523.0,b,square
duvm8v774f,14.0,Madonna,True,Madonna,Stranger,2535.0,b,square
duvm8v774f,15.0,Robert,True,Robert,Friend,1692.0,n,triangle
duvm8v774f,16.0,Robert,True,Robert,Friend,926.0,n,triangle
duvm8v774f,17.0,Robert,True,Robert,Friend,1085.0,n,triangle
duvm8v774f,18.0,Robert,True,Robert,Friend,933.0,n,triangle
duvm8v774f,19.0,Madonna,True,Madonna,Stranger,941.0,b,square
duvm8v774f,20.0,Madonna,True,Madonna,Stranger,773.0,b,square
1gekw29k7e,1.0,Beyonce,True,Beyonce,Stranger,1985.0,b,triangle
1gekw29k7e,2.0,Nuno,True,Nuno,Friend,2310.0,n,circle
1gekw29k7e,3.0,Nuno,True,Nuno,Friend,1628.0,n,circle
1gekw29k7e,4.0,Nuno,True,Nuno,Friend,698.0,n,circle
1gekw29k7e,5.0,Beyonce,True,Beyonce,Stranger,809.0,b,triangle
1gekw29k7e,6.0,You,True,You,Self,685.0,v,square
1gekw29k7e,7.0,You,True,You,Self,671.0,v,square
1gekw29k7e,8.0,Nuno,True,Nuno,Friend,740.0,n,circle
1gekw29k7e,9.0,Nuno,True,Nuno,Friend,606.0,n,circle
1gekw29k7e,10.0,You,True,You,Self,847.0,v,square
1gekw29k7e,11.0,You,True,You,Self,583.0,v,square
1gekw29k7e,12.0,Beyonce,True,Beyonce,Stranger,622.0,b,triangle
1gekw29k7e,13.0,You,True,You,Self,610.0,v,square
1gekw29k7e,14.0,Beyonce,True,Beyonce,Stranger,628.0,b,triangle
1gekw29k7e,15.0,Nuno,True,Nuno,Friend,580.0,n,circle
1gekw29k7e,16.0,You,True,You,Self,620.0,v,square
1gekw29k7e,17.0,You,True,You,Self,524.0,v,square
1gekw29k7e,18.0,You,True,You,Self,524.0,v,square
1gekw29k7e,19.0,You,True,You,Self,431.0,v,square
umjwc3ll4v,1.0,,False,Anita,Friend,,,circle
umjwc3ll4v,2.0,,False,Anita,Friend,,,circle
umjwc3ll4v,3.0,,False,You,Self,,,square
umjwc3ll4v,4.0,,False,Beyonce,Stranger,,,triangle
umjwc3ll4v,5.0,,False,Beyonce,Stranger,,,triangle
umjwc3ll4v,6.0,,False,Beyonce,Stranger,,,triangle
umjwc3ll4v,7.0,Beyonce,True,Beyonce,Stranger,574.0,b,triangle
umjwc3ll4v,8.0,Beyonce,False,You,Self,5342.0,b,square
umjwc3ll4v,9.0,You,False,Beyonce,Stranger,1751.0,v,triangle
umjwc3ll4v,10.0,,False,Beyonce,Stranger,,,triangle
umjwc3ll4v,11.0,Anita,True,Anita,Friend,4024.0,n,circle
umjwc3ll4v,12.0,Beyonce,True,Beyonce,Stranger,3535.0,b,triangle
umjwc3ll4v,13.0,You,False,Anita,Friend,3550.0,v,circle
umjwc3ll4v,14.0,Beyonce,True,Beyonce,Stranger,3756.0,b,triangle
umjwc3ll4v,15.0,You,True,You,Self,4719.0,v,square
umjwc3ll4v,16.0,You,True,You,Self,2646.0,v,square
umjwc3ll4v,17.0,Anita,True,Anita,Friend,5924.0,n,circle
umjwc3ll4v,18.0,Beyonce,False,You,Self,3851.0,b,square
umjwc3ll4v,19.0,You,True,You,Self,2528.0,v,square
umjwc3ll4v,20.0,You,True,You,Self,1293.0,v,square
umjwc3ll4v,21.0,You,True,You,Self,1270.0,v,square
umjwc3ll4v,22.0,You,True,You,Self,993.0,v,square
umjwc3ll4v,23.0,,False,Anita,Friend,,,circle
umjwc3ll4v,24.0,You,True,You,Self,2126.0,v,square
umjwc3ll4v,25.0,You,True,You,Self,635.0,v,square
umjwc3ll4v,26.0,You,True,You,Self,1687.0,v,square
umjwc3ll4v,27.0,You,True,You,Self,687.0,v,square
umjwc3ll4v,28.0,Beyonce,True,Beyonce,Stranger,2495.0,b,triangle
umjwc3ll4v,29.0,Beyonce,True,Beyonce,Stranger,569.0,b,triangle
umjwc3ll4v,30.0,Anita,True,Anita,Friend,2127.0,n,circle
umjwc3ll4v,31.0,You,True,You,Self,3294.0,v,square
umjwc3ll4v,32.0,Anita,False,Beyonce,Stranger,905.0,n,triangle
umjwc3ll4v,33.0,Beyonce,True,Beyonce,Stranger,1689.0,b,triangle
umjwc3ll4v,34.0,Anita,True,Anita,Friend,1710.0,n,circle
umjwc3ll4v,35.0,Anita,True,Anita,Friend,880.0,n,circle
umjwc3ll4v,36.0,Anita,True,Anita,Friend,1065.0,n,circle
umjwc3ll4v,37.0,Anita,True,Anita,Friend,1149.0,n,circle
umjwc3ll4v,38.0,Anita,True,Anita,Friend,1133.0,n,circle
umjwc3ll4v,39.0,Beyonce,True,Beyonce,Stranger,1666.0,b,triangle
umjwc3ll4v,40.0,Beyonce,True,Beyonce,Stranger,608.0,b,triangle
umjwc3ll4v,41.0,Beyonce,True,Beyonce,Stranger,489.0,b,triangle
umjwc3ll4v,42.0,Anita,True,Anita,Friend,828.0,n,circle
umjwc3ll4v,43.0,You,True,You,Self,1287.0,v,square
umjwc3ll4v,44.0,You,True,You,Self,602.0,v,square
umjwc3ll4v,45.0,You,True,You,Self,719.0,v,square
umjwc3ll4v,46.0,Beyonce,True,Beyonce,Stranger,866.0,b,triangle
umjwc3ll4v,47.0,Beyonce,True,Beyonce,Stranger,1917.0,b,triangle
umjwc3ll4v,48.0,Beyonce,True,Beyonce,Stranger,544.0,b,triangle
umjwc3ll4v,49.0,You,True,You,Self,932.0,v,square
umjwc3ll4v,50.0,You,True,You,Self,624.0,v,square
umjwc3ll4v,51.0,You,True,You,Self,332.0,v,square
lb27vnxcsa,1.0,,False,You,Self,,,triangle
lb27vnxcsa,2.0,,False,Flo,Friend,,,square
lb27vnxcsa,3.0,,False,Elvis,Stranger,,,circle
lb27vnxcsa,4.0,,False,Elvis,Stranger,,,circle
lb27vnxcsa,5.0,Elvis,False,Flo,Friend,1102.0,b,square
lb27vnxcsa,6.0,Flo,True,Flo,Friend,941.0,n,square
lb27vnxcsa,7.0,Elvis,True,Elvis,Stranger,5563.0,b,circle
lb27vnxcsa,8.0,Flo,True,Flo,Friend,3309.0,n,square
lb27vnxcsa,9.0,Flo,False,Elvis,Stranger,3995.0,n,circle
lb27vnxcsa,10.0,Elvis,True,Elvis,Stranger,2262.0,b,circle
lb27vnxcsa,11.0,Flo,True,Flo,Friend,2363.0,n,square
lb27vnxcsa,12.0,You,True,You,Self,1417.0,v,triangle
lb27vnxcsa,13.0,Elvis,True,Elvis,Stranger,2153.0,b,circle
lb27vnxcsa,14.0,You,True,You,Self,1357.0,v,triangle
lb27vnxcsa,15.0,Elvis,True,Elvis,Stranger,1628.0,b,circle
lb27vnxcsa,16.0,Elvis,True,Elvis,Stranger,1410.0,b,circle
lb27vnxcsa,17.0,Flo,True,Flo,Friend,1519.0,n,square
lb27vnxcsa,18.0,You,True,You,Self,1127.0,v,triangle
lb27vnxcsa,19.0,Flo,True,Flo,Friend,1458.0,n,square
lb27vnxcsa,20.0,Elvis,True,Elvis,Stranger,1481.0,b,circle
lb27vnxcsa,21.0,Flo,True,Flo,Friend,1419.0,n,square
lb27vnxcsa,22.0,Flo,True,Flo,Friend,712.0,n,square
lb27vnxcsa,23.0,Elvis,True,Elvis,Stranger,1254.0,b,circle
lb27vnxcsa,24.0,Elvis,True,Elvis,Stranger,941.0,b,circle
lb27vnxcsa,25.0,You,True,You,Self,1051.0,v,triangle
lb27vnxcsa,26.0,Elvis,True,Elvis,Stranger,1017.0,b,circle
lb27vnxcsa,27.0,Flo,True,Flo,Friend,1072.0,n,square
lb27vnxcsa,28.0,You,True,You,Self,1064.0,v,triangle
wb2m3xzg0y,1.0,Pink,True,Pink,Stranger,1849.0,b,triangle
wb2m3xzg0y,2.0,You,True,You,Self,2433.0,v,square
wb2m3xzg0y,3.0,Sofie,True,Sofie,Friend,1346.0,n,circle
wb2m3xzg0y,4.0,Pink,True,Pink,Stranger,913.0,b,triangle
wb2m3xzg0y,5.0,You,True,You,Self,881.0,v,square
wb2m3xzg0y,6.0,Pink,True,Pink,Stranger,675.0,b,triangle
wb2m3xzg0y,7.0,Pink,True,Pink,Stranger,727.0,b,triangle
wb2m3xzg0y,8.0,Sofie,True,Sofie,Friend,1100.0,n,circle
wb2m3xzg0y,9.0,Pink,True,Pink,Stranger,1176.0,b,triangle
wb2m3xzg0y,10.0,Pink,True,Pink,Stranger,1270.0,b,triangle
wb2m3xzg0y,11.0,You,True,You,Self,1135.0,v,square
wb2m3xzg0y,12.0,Sofie,True,Sofie,Friend,668.0,n,circle
wb2m3xzg0y,13.0,You,True,You,Self,1057.0,v,square
wb2m3xzg0y,14.0,You,True,You,Self,1431.0,v,square
wb2m3xzg0y,15.0,Sofie,True,Sofie,Friend,615.0,n,circle
wb2m3xzg0y,16.0,Pink,True,Pink,Stranger,718.0,b,triangle
wb2m3xzg0y,17.0,Sofie,True,Sofie,Friend,960.0,n,circle
wb2m3xzg0y,18.0,Sofie,True,Sofie,Friend,531.0,n,circle
wb2m3xzg0y,19.0,You,True,You,Self,603.0,v,square
dncnzuyfem,1.0,You,True,You,Self,2239.0,v,square
dncnzuyfem,2.0,You,True,You,Self,1353.0,v,square
dncnzuyfem,3.0,Kratos,True,Kratos,Friend,875.0,n,circle
dncnzuyfem,4.0,You,True,You,Self,627.0,v,square
dncnzuyfem,5.0,Kratos,True,Kratos,Friend,647.0,n,circle
dncnzuyfem,6.0,You,True,You,Self,579.0,v,square
dncnzuyfem,7.0,Kratos,True,Kratos,Friend,605.0,n,circle
dncnzuyfem,8.0,You,True,You,Self,554.0,v,square
dncnzuyfem,9.0,You,True,You,Self,468.0,v,square
dncnzuyfem,10.0,You,True,You,Self,400.0,v,square
dncnzuyfem,11.0,Sting,True,Sting,Stranger,420.0,b,triangle
dncnzuyfem,12.0,Sting,False,You,Self,398.0,b,square
dncnzuyfem,13.0,Sting,True,Sting,Stranger,524.0,b,triangle
dncnzuyfem,14.0,Sting,True,Sting,Stranger,442.0,b,triangle
dncnzuyfem,15.0,Sting,True,Sting,Stranger,448.0,b,triangle
dncnzuyfem,16.0,You,True,You,Self,453.0,v,square
dncnzuyfem,17.0,Sting,True,Sting,Stranger,434.0,b,triangle
dncnzuyfem,18.0,Kratos,True,Kratos,Friend,533.0,n,circle
dncnzuyfem,19.0,Sting,True,Sting,Stranger,522.0,b,triangle
dncnzuyfem,20.0,Kratos,True,Kratos,Friend,690.0,n,circle
dncnzuyfem,21.0,Sting,True,Sting,Stranger,439.0,b,triangle
dncnzuyfem,22.0,You,True,You,Self,500.0,v,square
dncnzuyfem,23.0,Sting,True,Sting,Stranger,442.0,b,triangle
dncnzuyfem,24.0,You,True,You,Self,725.0,v,square
dncnzuyfem,25.0,You,True,You,Self,574.0,v,square
dncnzuyfem,26.0,You,True,You,Self,507.0,v,square
dncnzuyfem,27.0,Kratos,True,Kratos,Friend,378.0,n,circle
dncnzuyfem,28.0,Kratos,True,Kratos,Friend,528.0,n,circle
dncnzuyfem,29.0,Sting,True,Sting,Stranger,500.0,b,triangle
dncnzuyfem,30.0,Sting,True,Sting,Stranger,491.0,b,triangle
dncnzuyfem,31.0,Kratos,True,Kratos,Friend,530.0,n,circle
s8xxstxp2u,1.0,,False,You,Self,,,triangle
s8xxstxp2u,2.0,Maurice,True,Maurice,Friend,2665.0,n,circle
s8xxstxp2u,3.0,Eminem,True,Eminem,Stranger,1111.0,b,square
s8xxstxp2u,4.0,You,True,You,Self,885.0,v,triangle
s8xxstxp2u,5.0,You,True,You,Self,991.0,v,triangle
s8xxstxp2u,6.0,Eminem,True,Eminem,Stranger,1177.0,b,square
s8xxstxp2u,7.0,Maurice,True,Maurice,Friend,832.0,n,circle
s8xxstxp2u,8.0,You,True,You,Self,648.0,v,triangle
s8xxstxp2u,9.0,You,True,You,Self,1385.0,v,triangle
s8xxstxp2u,10.0,Eminem,True,Eminem,Stranger,584.0,b,square
s8xxstxp2u,11.0,You,True,You,Self,733.0,v,triangle
s8xxstxp2u,12.0,Eminem,True,Eminem,Stranger,749.0,b,square
s8xxstxp2u,13.0,You,True,You,Self,710.0,v,triangle
s8xxstxp2u,14.0,You,True,You,Self,668.0,v,triangle
s8xxstxp2u,15.0,You,True,You,Self,612.0,v,triangle
s8xxstxp2u,16.0,Maurice,True,Maurice,Friend,702.0,n,circle
s8xxstxp2u,17.0,Eminem,False,Maurice,Friend,708.0,b,circle
s8xxstxp2u,18.0,Maurice,True,Maurice,Friend,1205.0,n,circle
s8xxstxp2u,19.0,Maurice,True,Maurice,Friend,708.0,n,circle
s8xxstxp2u,20.0,Maurice,True,Maurice,Friend,580.0,n,circle
s8xxstxp2u,21.0,Maurice,True,Maurice,Friend,766.0,n,circle
s8xxstxp2u,22.0,Maurice,True,Maurice,Friend,612.0,n,circle
s8xxstxp2u,23.0,Maurice,True,Maurice,Friend,579.0,n,circle
s8xxstxp2u,24.0,Maurice,True,Maurice,Friend,522.0,n,circle
